Date,Open,High,Low,Close,Volume
2020-02-06,3336.0,3357.5,3332.5,3345.25,291379
2020-02-07,3348.75,3350.0,3320.75,3325.5,382351
2020-02-09,3322.0,3329.5,3303.25,3312.0,555872
2020-02-10,3322.0,3353.5,3303.25,3353.0,277254
2020-02-11,3350.75,3374.5,3349.5,3357.5,281600
2020-02-12,3359.75,3381.5,3355.5,3380.5,215754
2020-02-13,3380.25,3384.75,3348.5,3377.5,325469
2020-02-14,3379.0,3388.25,3365.25,3381.0,236867
2020-02-16,3381.25,3388.5,3381.25,3386.5,25525
2020-02-18,3381.25,3392.5,3355.25,3369.25,333634
2020-02-19,3371.5,3394.0,3370.75,3387.25,213909
2020-02-20,3391.25,3397.5,3339.5,3369.25,554873
2020-02-21,3366.75,3369.5,3327.75,3339.25,477927
2020-02-23,3315.0,3315.0,3289.5,3297.5,1042185
2020-02-24,3315.0,3315.0,3213.75,3226.25,824521
2020-02-25,3224.25,3259.5,3117.25,3132.5,1152006
2020-02-26,3139.0,3182.0,3090.5,3110.25,1070134
2020-02-27,3101.25,3117.0,2944.5,2957.0,1282240
2020-02-28,2950.5,2995.75,2853.0,2951.0,1735325
2020-03-01,2904.0,2927.75,2888.0,2913.5,1149405
2020-03-02,2904.0,3093.0,2888.0,3065.0,946817
2020-03-03,3077.0,3136.5,2973.0,2997.0,1096486
2020-03-04,2988.75,3129.25,2976.75,3114.75,647060
2020-03-05,3110.0,3114.0,2996.75,3015.5,718122
2020-03-06,3024.0,3037.0,2898.0,2964.0,913066
2020-03-08,2916.5,2917.0,2828.0,2841.25,2105369
2020-03-09,2916.5,2917.0,2713.5,2747.75,806067
2020-03-10,2733.5,2884.75,2694.75,2865.75,1061592
2020-03-11,2861.75,2869.5,2703.0,2740.25,1109823
2020-03-12,2738.25,2773.5,2442.0,2469.0,1447148
2020-03-13,2433.0,2708.5,2393.25,2696.0,503889
2020-03-15,2663.0,2698.5,2555.5,2567.5,674011
2020-03-16,2673.75,2698.5,2351.0,2416.25,190088
2020-03-17,2420.75,2554.25,2365.0,2495.5,167283
2020-03-18,2478.75,2498.75,2273.5,2414.0,95464
2020-03-19,2414.25,2474.25,2287.25,2403.25,101131
2020-03-20,2365.0,2513.0,2343.0,2437.97998046875,1626055
2020-03-22,2220.5,2231.0,2174.0,2192.0,777093
2020-03-23,2220.5,2385.5,2174.0,2220.5,1317779
2020-03-24,2233.25,2448.0,2230.25,2438.0,1057349
2020-03-25,2442.5,2561.5,2378.25,2467.0,1397589
2020-03-26,2471.5,2626.0,2401.75,2608.0,1146174
2020-03-27,2627.0,2635.0,2505.5,2524.0,1022402
2020-03-29,2465.0,2498.5,2450.25,2494.75,4792089
2020-03-30,2465.0,2621.5,2447.0,2611.25,944238
2020-03-31,2612.25,2639.25,2555.75,2569.75,864900
2020-04-01,2562.5,2562.5,2434.25,2448.0,884677
2020-04-02,2458.25,2525.0,2424.75,2516.5,1060722
2020-04-03,2514.0,2529.5,2448.75,2482.75,823086
2020-04-06,2483.25,2668.5,2483.25,2644.5,758938
2020-04-07,2645.5,2749.0,2623.75,2642.0,1179264
2020-04-08,2640.75,2752.5,2620.75,2735.0,989636
2020-04-09,2737.5,2809.75,2700.25,2779.75,1114248
2020-04-12,2807.0,2820.5,2717.75,2745.25,4716326
2020-04-13,2807.0,2820.5,2710.25,2759.25,800021
2020-04-14,2760.5,2848.75,2752.5,2843.0,735110
2020-04-15,2843.5,2845.75,2751.25,2775.0,861143
2020-04-16,2767.5,2831.5,2746.5,2787.5,960929
2020-04-17,2858.0,2885.25,2821.0,2870.0,958259
2020-04-19,2847.0,2854.0,2843.0,2847.0,2284061
2020-04-20,2861.75,2875.75,2804.25,2806.5,951288
2020-04-21,2807.0,2833.25,2717.25,2732.0,1350460
2020-04-22,2737.25,2808.0,2717.25,2788.5,844258
2020-04-23,2790.25,2836.75,2772.5,2780.75,1098113
2020-04-24,2777.0,2836.0,2755.0,2829.5,718259
2020-04-26,2824.25,2825.75,2812.75,2817.75,2203153
2020-04-27,2828.75,2883.0,2812.75,2869.0,695131
2020-04-28,2867.75,2913.5,2851.25,2867.25,974954
2020-04-29,2870.75,2959.5,2860.75,2941.0,912841
2020-04-30,2956.5,2965.25,2878.25,2902.5,1134559
2020-05-01,2873.0,2879.5,2811.75,2821.75,990942
2020-05-03,2793.0,2797.0,2772.5,2777.0,4277572
2020-05-04,2793.0,2835.75,2770.75,2825.25,886987
2020-05-05,2827.0,2889.5,2824.5,2858.25,760646
2020-05-06,2857.5,2886.25,2832.0,2833.5,888865
2020-05-07,2832.25,2894.75,2823.25,2880.0,833230
2020-05-08,2881.75,2932.75,2879.25,2928.5,641598
2020-05-10,2921.0,2939.0,2915.75,2936.25,2058920
2020-05-11,2921.0,2946.5,2889.5,2922.75,801756
2020-05-12,2919.0,2939.75,2838.0,2852.5,974692
2020-05-13,2840.0,2876.5,2786.25,2813.0,1541126
2020-05-14,2820.25,2853.75,2760.25,2847.0,1353295
2020-05-15,2846.0,2863.0,2809.5,2846.5,1151670
2020-05-17,2860.0,2873.75,2850.0,2870.25,2478224
2020-05-18,2860.0,2964.5,2850.0,2948.0,768821
2020-05-19,2945.0,2976.25,2913.75,2918.75,921190
2020-05-20,2913.75,2975.75,2908.5,2968.5,865157
2020-05-21,2972.0,2973.5,2933.0,2937.0,1079352
2020-05-22,2936.75,2957.25,2903.75,2953.0,866849
2020-05-24,2965.25,2967.75,2962.25,2967.25,804720
2020-05-26,2948.75,3019.75,2947.75,2994.5,1023998
2020-05-27,2994.25,3039.75,2965.5,3035.5,1168154
2020-05-28,3034.5,3065.5,3019.5,3038.0,958717
2020-05-29,3036.0,3058.5,2992.25,3042.0,1176313
2020-05-31,3019.25,3023.5,3018.25,3021.5,563970
2020-06-01,3032.0,3058.75,3007.75,3054.0,714753
2020-06-02,3052.75,3079.25,3034.25,3077.0,764713
2020-06-03,3077.75,3129.5,3074.25,3117.75,732402
2020-06-04,3117.0,3127.0,3087.5,3110.5,1009461
2020-06-05,3113.5,3210.5,3106.25,3186.75,1112781
2020-06-07,3192.25,3211.25,3187.25,3209.0,1777131
2020-06-08,3192.25,3231.25,3183.25,3227.5,790782
2020-06-09,3227.5,3231.0,3190.0,3205.5,916394
2020-06-10,3205.0,3227.25,3179.75,3186.0,1203733
2020-06-11,3183.75,3188.75,2996.25,3010.25,1888206
2020-06-12,3015.0,3087.75,2982.25,3034.75,676747
2020-06-14,3002.5,3009.0,2969.25,2989.5,2703873
2020-06-15,3002.5,3079.5,2935.25,3073.0,379285
2020-06-16,3077.0,3167.0,3071.25,3128.75,261299
2020-06-17,3122.25,3158.0,3105.25,3118.0,109140
2020-06-18,3114.5,3130.5,3075.5,3109.0,87430
2020-06-19,3109.5,3161.260009765625,3106.5,3161.260009765625,1067306
2020-06-21,3043.0,3056.0,3027.5,3053.25,3453833
2020-06-22,3043.0,3114.75,3027.5,3110.75,828328
2020-06-23,3111.75,3145.5,3060.25,3118.5,930977
2020-06-24,3113.0,3128.25,3019.5,3049.0,1389332
2020-06-25,3047.0,3079.5,3005.5,3070.75,1062543
2020-06-26,3071.5,3082.0,2992.75,3007.0,1132229
2020-06-28,2986.25,3004.25,2983.5,3002.75,2839226
2020-06-29,2986.25,3051.25,2983.5,3047.75,894898
2020-06-30,3046.0,3101.0,3030.25,3090.25,844962
2020-07-01,3085.0,3118.0,3062.75,3103.0,870888
2020-07-02,3101.5,3156.75,3095.5,3129.0,970423
2020-07-05,3121.0,3134.5,3116.0,3134.25,1386177
2020-07-06,3121.0,3174.75,3120.75,3172.0,1089068
2020-07-07,3169.75,3184.0,3132.5,3136.5,882615
2020-07-08,3135.25,3166.25,3125.5,3163.5,1139690
2020-07-09,3166.0,3170.75,3105.25,3141.0,1277175
2020-07-10,3142.0,3182.0,3111.5,3178.5,1116626
2020-07-12,3182.0,3199.75,3181.75,3190.25,3039005
2020-07-13,3182.0,3226.25,3140.5,3148.25,1318497
2020-07-14,3150.0,3192.0,3119.0,3183.5,1635280
2020-07-15,3203.0,3233.0,3192.0,3219.5,1419635
2020-07-16,3223.25,3228.5,3188.5,3194.5,1073827
2020-07-17,3198.25,3225.25,3194.75,3214.0,804718
2020-07-19,3214.25,3222.25,3212.25,3221.25,1371378
2020-07-20,3214.25,3251.5,3190.25,3245.25,771885
2020-07-21,3243.75,3273.0,3239.25,3251.25,965242
2020-07-22,3249.25,3271.5,3227.25,3265.5,870907
2020-07-23,3267.5,3284.5,3214.25,3227.5,1187809
2020-07-24,3229.75,3239.0,3191.75,3204.0,1041284
2020-07-26,3210.5,3213.75,3192.0,3201.0,2506207
2020-07-27,3210.5,3235.0,3192.0,3232.25,761517
2020-07-28,3234.75,3246.5,3208.0,3213.0,811743
2020-07-29,3214.75,3257.0,3204.25,3252.5,659438
2020-07-30,3256.75,3269.25,3195.0,3248.75,1026724
2020-07-31,3269.25,3273.75,3212.5,3263.5,1170078
2020-08-02,3270.75,3273.0,3255.5,3262.25,1182844
2020-08-03,3270.75,3295.5,3254.5,3288.5,549146
2020-08-04,3290.5,3301.5,3271.0,3300.0,599455
2020-08-05,3300.5,3323.5,3292.25,3316.0,542479
2020-08-06,3317.25,3346.0,3300.5,3344.25,741215
2020-08-07,3343.5,3347.75,3322.5,3344.75,909596
2020-08-09,3347.25,3347.25,3335.25,3341.5,1456735
2020-08-10,3347.25,3357.25,3329.0,3352.75,661329
2020-08-11,3350.5,3379.0,3319.75,3330.0,974384
2020-08-12,3339.5,3382.25,3326.25,3370.0,866719
2020-08-13,3367.75,3382.0,3357.5,3367.75,714190
2020-08-14,3368.75,3380.25,3349.75,3361.5,665298
2020-08-16,3365.75,3369.25,3365.5,3368.75,567335
2020-08-17,3365.75,3383.0,3365.0,3379.75,408070
2020-08-18,3379.25,3390.5,3365.25,3387.0,601229
2020-08-19,3388.5,3395.5,3365.5,3372.75,720650
2020-08-20,3370.0,3387.0,3344.5,3380.75,743300
2020-08-21,3383.5,3396.25,3356.5,3392.5,723095
2020-08-23,3398.0,3403.5,3395.5,3400.0,1170866
2020-08-24,3398.0,3429.25,3394.0,3427.5,691359
2020-08-25,3427.0,3448.75,3421.75,3443.0,731804
2020-08-26,3444.5,3483.5,3436.75,3480.25,637492
2020-08-27,3479.5,3498.25,3464.75,3485.25,1031257
2020-08-28,3487.75,3509.25,3480.75,3504.5,713068
2020-08-30,3508.5,3516.75,3508.5,3516.25,609545
2020-08-31,3508.5,3524.5,3490.0,3499.0,680344
2020-09-01,3493.75,3530.0,3484.25,3527.0,701143
2020-09-02,3529.0,3587.0,3526.25,3579.25,924937
2020-09-03,3578.5,3586.5,3424.75,3461.5,1908869
2020-09-04,3455.0,3484.25,3347.75,3417.5,1783626
2020-09-08,3420.5,3447.25,3327.5,3335.5,2026634
2020-09-09,3320.0,3424.0,3295.5,3400.25,1014612
2020-09-10,3395.75,3424.25,3327.25,3340.5,1337442
2020-09-11,3345.5,3376.25,3308.75,3333.75,451061
2020-09-14,3350.0,3402.75,3344.5,3382.5,132567
2020-09-15,3378.75,3419.25,3376.5,3405.25,77209
2020-09-16,3406.25,3429.75,3384.0,3389.5,96782
2020-09-17,3392.75,3397.75,3320.5,3361.5,106003
2020-09-18,3356.25,3374.0,3341.0,3353.60009765625,1072178
2020-09-21,3314.75,3326.5,3217.75,3275.0,1256851
2020-09-22,3271.0,3309.5,3256.25,3299.25,946638
2020-09-23,3304.0,3319.75,3220.75,3231.25,1165489
2020-09-24,3227.75,3268.25,3198.0,3238.0,1288513
2020-09-25,3243.5,3296.5,3206.25,3287.25,1030582
2020-09-28,3291.25,3351.25,3288.0,3346.0,809590
2020-09-29,3348.5,3363.0,3316.5,3333.75,729692
2020-09-30,3330.0,3384.0,3291.25,3352.0,1140694
2020-10-01,3344.75,3387.75,3343.75,3367.75,937681
2020-10-02,3366.75,3374.75,3300.25,3339.25,1259792
2020-10-05,3358.0,3400.0,3346.5,3393.0,641071
2020-10-06,3392.25,3421.75,3330.75,3353.25,1150090
2020-10-07,3338.0,3416.5,3331.75,3406.75,895709
2020-10-08,3407.25,3447.75,3404.0,3437.5,638300
2020-10-09,3447.0,3480.0,3445.5,3473.25,571111
2020-10-12,3470.25,3541.25,3464.0,3532.75,571111
