Date,Open,High,Low,Close,Volume
2019-04-18,65.0,66.0,60.32099914550781,62.0,25764700
2019-04-22,61.0,68.9000015258789,59.939998626708984,65.69999694824219,9949700
2019-04-23,66.87000274658203,74.16899871826172,65.55000305175781,69.0,6786500
2019-04-24,71.4000015258789,71.5,63.15999984741211,63.20000076293945,4973500
2019-04-25,64.73999786376953,66.8499984741211,62.599998474121094,65.0,3863300
2019-04-26,66.12000274658203,66.98999786376953,63.599998474121094,66.22000122070312,1527400
2019-04-29,66.52999877929688,68.5,64.75,68.16999816894531,1822300
2019-04-30,68.4000015258789,72.5199966430664,66.66999816894531,72.47000122070312,4113100
2019-05-01,72.72000122070312,76.94999694824219,70.81600189208984,72.76000213623047,3301900
2019-05-02,72.75,75.88999938964844,69.69100189208984,75.5,2525300
2019-05-03,75.0,80.25,75.0,79.18000030517578,2590300
2019-05-06,75.01000213623047,80.79000091552734,74.5,78.23999786376953,2051800
2019-05-07,77.8499984741211,78.05000305175781,73.25,73.33000183105469,1975200
2019-05-08,74.61000061035156,78.5,74.02999877929688,77.68000030517578,2265500
2019-05-09,76.8499984741211,76.98999786376953,74.0,75.20999908447266,1348200
2019-05-10,75.79000091552734,79.73999786376953,74.7699966430664,79.62999725341797,1555100
2019-05-13,77.38999938964844,77.38999938964844,70.5999984741211,72.54000091552734,2873200
2019-05-14,74.12000274658203,76.88500213623047,73.11000061035156,73.13999938964844,1950400
2019-05-15,73.4000015258789,80.0,72.20999908447266,79.76000213623047,2426500
2019-05-16,80.12000274658203,87.55000305175781,79.25,83.4000015258789,4580700
2019-05-17,82.25,90.27999877929688,81.87999725341797,89.9800033569336,3442500
2019-05-20,90.0999984741211,91.45999908447266,83.2699966430664,84.66999816894531,3666800
2019-05-21,86.62999725341797,89.69999694824219,84.5,85.44000244140625,2576000
2019-05-22,84.62999725341797,85.69999694824219,82.0,82.43000030517578,1596400
2019-05-23,81.25,81.5,77.26000213623047,78.76000213623047,2856000
2019-05-24,80.4800033569336,81.25,74.19999694824219,76.25,2946800
2019-05-28,76.80000305175781,79.38999938964844,76.80000305175781,77.7699966430664,1641300
2019-05-29,77.0,77.93000030517578,73.58300018310547,75.7699966430664,1512100
2019-05-30,76.68000030517578,80.97000122070312,76.5999984741211,80.41999816894531,1996000
2019-05-31,78.7699966430664,83.16999816894531,77.77999877929688,79.7300033569336,1594300
2019-06-03,80.0,81.94000244140625,75.6500015258789,75.9000015258789,1570500
2019-06-04,78.19999694824219,78.87999725341797,76.62000274658203,78.73999786376953,1134900
2019-06-05,80.13999938964844,80.5999984741211,76.23999786376953,78.04000091552734,1295800
2019-06-06,77.4000015258789,79.75,77.02999877929688,79.43000030517578,3024000
2019-06-07,93.66000366210938,98.88999938964844,92.5,94.05000305175781,9487800
2019-06-10,98.51000213623047,105.98500061035156,96.0,102.0,4852800
2019-06-11,101.0,101.19999694824219,91.56999969482422,94.87000274658203,4372400
2019-06-12,94.5999984741211,104.18499755859375,94.0,102.7699966430664,3151700
2019-06-13,105.0999984741211,105.1719970703125,98.55000305175781,100.94999694824219,3189100
2019-06-14,100.47000122070312,104.56999969482422,99.25,100.29000091552734,1889300
2019-06-17,101.0,102.4469985961914,97.0,98.11000061035156,2128500
2019-06-18,100.38999938964844,102.0,97.51000213623047,99.63999938964844,2272400
2019-06-19,100.48999786376953,104.44499969482422,98.62999725341797,102.38999938964844,2592700
2019-06-20,105.01000213623047,107.33999633789062,101.62100219726562,102.30000305175781,2460700
2019-06-21,101.41999816894531,101.53199768066406,97.81999969482422,100.47000122070312,2972500
2019-06-24,100.8499984741211,101.5,88.87999725341797,89.41000366210938,6011200
2019-06-25,89.43000030517578,91.5,84.62999725341797,85.02999877929688,3744500
2019-06-26,87.91999816894531,89.08000183105469,84.6050033569336,86.33000183105469,2680000
2019-06-27,89.69999694824219,92.33000183105469,87.80000305175781,90.2699966430664,3019500
2019-06-28,91.76000213623047,92.19999694824219,87.25,88.79000091552734,3228300
2019-07-01,85.12999725341797,87.79000091552734,83.0999984741211,86.86000061035156,5326800
2019-07-02,86.2699966430664,86.8499984741211,84.0,85.12999725341797,1866000
2019-07-03,85.44999694824219,90.5999984741211,84.51000213623047,90.44999694824219,2706100
2019-07-05,90.13999938964844,91.97000122070312,88.0,91.87999725341797,2582700
2019-07-08,91.44000244140625,92.79000091552734,89.88999938964844,90.76000213623047,1793300
2019-07-09,90.2699966430664,91.2699966430664,89.0999984741211,90.93000030517578,1557400
2019-07-10,91.76000213623047,93.44999694824219,91.55000305175781,92.72000122070312,2059300
2019-07-11,92.9000015258789,93.19999694824219,90.4520034790039,91.4000015258789,1784600
2019-07-12,93.01000213623047,94.93000030517578,91.37000274658203,93.30000305175781,2689700
2019-07-15,94.0,100.6500015258789,93.77999877929688,99.80000305175781,3835600
2019-07-16,100.13999938964844,100.5,96.5,97.0999984741211,2120100
2019-07-17,97.62000274658203,101.98699951171875,97.54000091552734,99.7300033569336,2314100
2019-07-18,99.23999786376953,99.5,95.01599884033203,95.19000244140625,2035600
2019-07-19,97.1500015258789,97.79000091552734,92.87999725341797,93.37999725341797,1747700
2019-07-22,94.19000244140625,97.46499633789062,93.50499725341797,96.66999816894531,1483000
2019-07-23,97.5,98.1500015258789,93.5199966430664,97.38999938964844,2241700
