Date,Open,High,Low,Close,Volume
1563148800,10174.18,11100.0,9860.0,10838.72,81922.426332
1563235200,10833.78,11028.0,9350.01,9439.59,97219.443413
1563321600,9430.17,9957.0,9060.0,9667.92,84942.672717
1563408000,9668.86,10788.0,9252.0,10627.16,80283.310252
1563494400,10628.64,10769.71,10121.84,10504.29,56546.932133
1563580800,10505.78,11068.99,10350.0,10740.23,47331.899848
1563667200,10740.27,10817.9,10288.0,10589.45,38834.287935
1563753600,10590.15,10683.16,10100.0,10340.31,40467.954839
1563840000,10343.08,10343.97,9822.0,9864.91,47624.37071
1563926400,9864.78,9937.0,9525.0,9763.28,43475.380377
1564012800,9763.4,10175.0,9720.03,9879.87,37873.354728
1564099200,9882.15,9889.98,9637.0,9824.0,27167.463217
1564185600,9824.0,10188.66,9333.0,9476.52,43809.778301
1564272000,9478.92,9594.99,9165.0,9541.54,29401.022937
1564358400,9541.54,9729.0,9395.0,9507.64,29021.937411000003
1564444800,9509.07,9714.28,9402.0,9574.21,32536.368833999997
1564531200,9575.0,10109.8,9555.0,10080.53,39515.35456
1564617600,10080.53,10467.86,9863.46,10374.99,41727.637028
1564704000,10375.0,10670.0,10281.35,10523.75,42990.444221
1564790400,10523.75,10904.77,10497.93,10816.86,33802.318824
1564876800,10816.86,11040.0,10552.0,10929.23,39924.745141
1564963200,10929.99,11937.52,10927.8,11828.8,65153.673713
1565049600,11830.0,12330.7,11226.7,11481.69,76705.389875
1565136000,11481.69,12141.17,11382.84,11975.03,69173.390353
1565222400,11975.04,12060.0,11521.0,11999.77,51207.257174
1565308800,11994.17,12045.68,11700.0,11879.99,39427.152588
1565395200,11879.98,11985.0,11270.0,11309.31,42633.087048
1565481600,11309.24,11600.0,11112.11,11549.97,26772.906909999998
1565568000,11539.08,11577.89,11235.32,11396.08,17568.227075
1565654400,11398.35,11456.16,10788.45,10892.71,33234.729680000004
1565740800,10893.36,10897.48,9928.1,10050.37,54451.847499
1565827200,10055.16,10460.0,9911.0,10293.93,38174.45112
1565913600,10296.77,10536.03,9750.0,10331.54,51758.142918
1566000000,10331.15,10465.14,10000.0,10216.02,29000.581200999997
1566086400,10216.05,10500.0,10080.0,10306.78,24085.395172
1566172800,10306.17,10930.0,10258.6,10915.54,37243.319217000004
1566259200,10914.73,10949.96,10560.0,10760.51,32298.921679000003
1566345600,10760.51,10804.13,9858.0,10142.57,47355.719282
1566432000,10140.82,10242.0,9762.0,10099.88,34059.642738
1566518400,10099.9,10445.0,10019.79,10389.55,27550.336173000003
1566604800,10388.16,10419.42,9890.0,10134.35,27692.456844
1566691200,10134.61,10333.0,9906.97,10142.69,26271.657398
1566777600,10142.69,10604.0,10137.93,10372.25,41687.511599
1566864000,10373.6,10391.08,10051.08,10185.05,28402.775383
1566950400,10185.69,10299.0,9601.01,9721.0,42110.555375
1567036800,9721.0,9724.0,9320.0,9498.44,35532.694910000006
1567123200,9499.01,9696.0,9350.41,9584.54,26834.318103999998
1567209600,9582.76,9684.51,9420.75,9587.47,17130.290074
1567296000,9588.74,9830.0,9520.0,9724.98,19545.404843
1567382400,9723.59,10450.0,9712.5,10340.0,44740.248093
1567468800,10340.0,10773.0,10272.0,10615.28,47998.376781
1567555200,10611.85,10799.0,10369.89,10567.02,43943.889026
1567641600,10565.92,10900.0,10450.0,10564.49,33970.960639
1567728000,10563.13,10905.87,10150.0,10298.73,58799.640959000004
1567814400,10298.71,10558.0,10288.57,10455.88,27637.877392000002
1567900800,10455.9,10592.5,10208.0,10381.18,23984.672018
1567987200,10381.24,10480.0,10068.5,10303.12,39835.727608
1568073600,10302.58,10384.99,9953.0,10098.15,28915.412225
1568160000,10098.19,10293.0,9880.0,10158.33,31953.824562
1568246400,10158.75,10448.81,10040.0,10415.01,34511.162755
1568332800,10415.01,10439.0,10153.0,10342.06,30280.339776
1568419200,10344.13,10419.99,10222.33,10335.02,23621.533519
1568505600,10332.81,10360.0,10252.15,10302.01,18047.654013
1568592000,10303.34,10355.0,10078.0,10251.31,28971.401657
1568678400,10249.68,10275.0,10128.01,10187.82,22914.324563
1568764800,10187.48,10258.02,10100.0,10156.99,24250.249303
1568851200,10156.41,10325.0,9653.0,10244.29,44826.282579
1568937600,10243.7,10281.0,10061.39,10168.59,25088.491069
1569024000,10167.92,10176.7,9900.0,9986.39,20544.175196
1569110400,9985.15,10089.0,9853.97,10028.87,22049.275256
1569196800,10028.05,10049.99,9615.77,9702.25,31937.232356
1569283200,9702.2,9794.99,7800.0,8493.14,94007.345203
1569369600,8497.55,8730.0,8215.64,8430.05,60783.89225800001
1569456000,8430.05,8465.99,7750.0,8063.73,67930.853749
1569542400,8063.49,8265.0,7852.15,8177.91,43882.924625
1569628800,8177.47,8315.0,8001.09,8198.81,34473.605165
1569715200,8199.38,8229.13,7890.0,8043.82,31544.211388
1569801600,8043.04,8337.26,7710.0,8289.34,55865.48726
1569888000,8289.97,8500.0,8173.05,8292.44,43472.418091
1569974400,8292.67,8373.91,8151.22,8359.94,26243.386644
1570060800,8360.0,8393.0,8060.0,8223.96,30488.284057999997
1570147200,8224.43,8232.41,8005.0,8137.13,26476.330404
1570233600,8137.09,8183.41,8012.98,8126.19,21907.615564
1570320000,8127.55,8153.87,7785.0,7854.25,34676.104049
1570406400,7855.3,8299.92,7762.0,8190.09,52202.072297000006
1570492800,8190.82,8325.0,8088.75,8168.39,35452.657423000004
1570579200,8170.79,8670.0,8115.0,8560.74,55038.704377999995
1570665600,8562.15,8644.0,8414.52,8558.03,39137.946167
1570752000,8557.82,8779.51,8212.38,8258.5,50405.284418
1570838400,8257.95,8400.0,8250.0,8300.09,21339.334098
1570924800,8301.98,8451.37,8160.0,8275.01,27840.739952999997
1571011200,8275.24,8388.85,8203.0,8348.2,29810.663253
1571097600,8346.86,8403.0,8090.0,8159.29,32773.062476
1571184000,8159.3,8181.16,7917.0,7991.74,34733.593966
1571270400,7995.02,8124.92,7929.03,8070.58,29656.949158
1571356800,8070.71,8115.0,7816.01,7947.01,31353.181416000003
1571443200,7946.89,8098.1,7866.92,7948.01,26627.889388
1571529600,7949.87,8297.0,7870.0,8223.35,34286.452654
1571616000,8223.35,8333.0,8142.03,8197.27,30448.679538999997
1571702400,8197.28,8297.99,8000.0,8020.0,34651.828663
1571788800,8020.06,8047.59,7300.0,7466.62,63897.457098
1571875200,7468.47,7503.68,7337.99,7412.41,32714.383264999997
1571961600,7412.41,8799.0,7361.0,8655.02,90748.218174
1572048000,8655.88,10370.0,8470.38,9230.0,162588.58541300002
1572134400,9230.0,9794.98,9074.34,9529.93,93833.541604
1572220800,9528.23,9902.1,9160.0,9205.14,80174.217323
1572307200,9204.45,9550.0,9072.0,9407.62,64158.462446000005
1572393600,9407.62,9409.84,9001.01,9154.72,55241.786434
1572480000,9154.02,9405.0,8913.0,9140.85,54376.024902
1572566400,9140.86,9279.0,9030.0,9231.61,43594.814115
1572652800,9231.4,9373.74,9186.21,9289.52,28923.060827999998
1572739200,9289.85,9362.57,9066.14,9194.71,27894.378279
1572825600,9196.46,9513.68,9115.84,9393.35,45894.456277
1572912000,9392.4,9454.95,9175.76,9308.66,45935.873665
1572998400,9307.73,9440.91,9250.01,9339.05,37336.170372
1573084800,9339.16,9375.0,9101.0,9216.2,39117.470853
1573171200,9214.0,9261.0,8696.0,8773.73,62107.28924299999
1573257600,8773.74,8880.0,8724.88,8809.41,29469.481405000002
1573344000,8809.18,9147.19,8750.0,9039.47,34422.029797
1573430400,9040.16,9072.32,8618.68,8733.27,44888.053544999995
1573516800,8733.36,8888.0,8567.6,8821.94,40366.629471
1573603200,8821.91,8844.99,8702.0,8777.12,26810.116918
1573689600,8777.54,8800.0,8582.6,8646.68,33468.468961
1573776000,8646.38,8790.0,8400.0,8471.73,46087.417751
1573862400,8471.62,8543.0,8400.0,8491.02,20902.299752000003
1573948800,8490.74,8635.0,8350.68,8502.4,27009.037082
1574035200,8502.87,8503.52,8060.0,8187.17,43017.69094
1574121600,8186.5,8218.63,8003.0,8133.64,43556.061025
1574208000,8133.83,8264.29,8038.4,8098.01,32466.23098
1574294400,8098.56,8134.73,7500.0,7627.74,58418.780261
1574380800,7627.79,7750.0,6790.0,7268.23,126603.14025899999
1574467200,7268.23,7344.48,7080.01,7311.57,50449.894755
1574553600,7311.1,7330.39,6861.0,6903.28,67890.206483
1574640000,6900.23,7377.69,6515.0,7109.57,119645.735197
1574726400,7109.99,7340.0,7017.48,7156.14,65722.39769
1574812800,7154.75,7655.0,6840.0,7508.52,92452.87349
1574899200,7507.9,7643.0,7360.0,7419.49,56933.981109
1574985600,7418.52,7850.0,7362.3,7739.68,60745.300873
1575072000,7740.99,7810.0,7441.0,7541.89,46989.433619
1575158400,7540.63,7541.85,7210.0,7390.89,60769.342313
1575244800,7391.5,7420.56,7151.1,7294.28,46330.25604
1575331200,7294.42,7400.0,7241.35,7292.71,33149.477487000004
1575417600,7292.71,7750.0,7067.0,7194.32,83147.149142
1575504000,7194.59,7485.0,7150.0,7389.0,59306.678855
1575590400,7389.0,7590.03,7305.0,7527.47,48189.087944
1575676800,7527.8,7619.62,7470.16,7488.21,31498.684173
1575763200,7487.31,7564.0,7374.86,7510.11,29856.897631
1575849600,7510.11,7650.0,7273.0,7338.64,46621.887493
1575936000,7338.64,7407.6,7157.1,7224.13,49723.76214
1576022400,7224.15,7275.5,7125.66,7210.0,30093.091944
1576108800,7210.0,7295.0,7080.3,7198.08,42288.600932
1576195200,7197.76,7309.05,7190.76,7258.48,27609.873795
1576281600,7257.37,7271.77,7012.0,7064.05,29561.985967
1576368000,7064.14,7200.3,7008.35,7118.59,26395.778137
1576454400,7119.6,7150.0,6836.0,6891.72,43863.993059
1576540800,6891.44,6942.21,6560.0,6623.82,53865.069929
1576627200,6623.84,7440.0,6435.0,7277.83,95636.651251
1576713600,7277.83,7380.0,7038.31,7150.3,55509.049075
1576800000,7151.31,7220.0,7079.5,7187.83,32132.069205
1576886400,7188.01,7190.58,7105.0,7132.75,19467.174028
1576972800,7131.59,7518.54,7122.47,7501.44,39137.45515
1577059200,7500.71,7695.38,7265.84,7317.09,68051.99720299999
1577145600,7317.3,7436.68,7157.04,7255.77,43629.494188
1577232000,7255.77,7271.77,7128.86,7204.63,27492.044323000002
1577318400,7205.01,7435.0,7157.12,7202.0,36259.761076
1577404800,7202.0,7275.86,7076.42,7254.74,33642.701861
1577491200,7254.77,7365.01,7238.67,7316.14,26848.982199000002
1577577600,7315.36,7528.45,7288.0,7388.24,31387.106085000003
1577664000,7388.43,7408.24,7220.0,7246.0,29605.911782
1577750400,7246.0,7320.0,7145.01,7195.23,25954.453533
1577836800,7195.24,7255.0,7175.15,7200.85,16792.388165
1577923200,7200.77,7212.5,6924.74,6965.71,31951.483932
1578009600,6965.49,7405.0,6871.04,7344.96,68428.500451
1578096000,7345.0,7404.0,7272.21,7354.11,29987.974976999998
1578182400,7354.19,7495.0,7318.0,7358.75,38331.085604
1578268800,7357.64,7795.34,7346.76,7758.0,54635.695316
1578355200,7758.9,8207.68,7723.71,8145.28,91171.684661
1578441600,8145.92,8455.0,7870.0,8055.98,112622.64264
1578528000,8054.72,8055.96,7750.0,7817.76,64239.51983
1578614400,7817.74,8199.0,7672.0,8197.02,82406.77744800001
1578700800,8198.86,8286.34,8003.16,8020.01,54810.03266699999
1578787200,8020.01,8197.0,7960.0,8184.98,38131.494336
1578873600,8184.97,8196.0,8055.89,8110.34,31159.755683
1578960000,8110.34,8880.0,8105.54,8810.01,120399.12674200001
1579046400,8814.64,8916.48,8564.0,8821.41,84816.297606
1579132800,8820.01,8859.81,8586.0,8720.01,51991.074283999995
1579219200,8720.15,9041.65,8672.44,8913.28,70897.737377
1579305600,8913.27,8988.88,8806.38,8915.96,38294.746545
1579392000,8915.09,9198.98,8466.0,8701.7,70676.889259
1579478400,8701.72,8746.99,8521.28,8642.35,38896.639746
1579564800,8642.35,8789.0,8488.0,8736.03,36494.687658999996
1579651200,8736.04,8818.0,8590.0,8682.36,29080.557138
1579737600,8682.77,8691.81,8306.39,8404.52,48165.944597
1579824000,8404.52,8528.02,8238.0,8439.0,41687.529529
1579910400,8438.99,8451.26,8254.9,8340.58,25521.157932
1579996800,8340.01,8618.13,8293.66,8615.0,31130.485163999998
1580083200,8614.39,9000.0,8535.0,8907.57,53973.542996000004
1580169600,8907.57,9400.0,8862.4,9374.21,74584.85376499999
1580256000,9375.34,9449.24,9216.0,9301.53,53864.065122
1580342400,9301.57,9578.0,9204.44,9513.21,60626.74425900001
1580428800,9511.52,9530.22,9210.01,9352.89,45552.022352
1580515200,9351.71,9464.53,9281.0,9384.61,28578.067354000003
1580601600,9384.41,9477.03,9120.0,9331.51,45690.91254
1580688000,9331.59,9618.79,9234.0,9292.24,50892.133451
1580774400,9291.35,9350.0,9093.01,9197.02,53308.175266000006
1580860800,9197.02,9744.45,9177.22,9612.04,64870.415615
1580947200,9612.03,9862.57,9526.35,9772.0,64949.706588
1581033600,9772.0,9885.0,9730.0,9813.73,43966.114632
1581120000,9813.87,9940.0,9667.11,9895.05,43600.843666
1581206400,9895.04,10166.0,9880.75,10151.75,43408.475616
1581292800,10151.72,10188.0,9756.0,9851.83,59573.08461900001
1581379200,9851.74,10323.59,9700.0,10223.08,62422.395224
1581465600,10223.08,10450.0,10223.08,10326.46,61008.06393
1581552000,10325.33,10500.0,10080.0,10229.63,79344.35875900001
1581638400,10227.78,10381.56,10111.37,10344.36,47038.480173
1581724800,10344.36,10375.0,9801.0,9904.72,57657.202947000005
1581811200,9904.46,10050.0,9638.12,9917.27,60023.999537
1581897600,9910.7,9964.16,9452.67,9706.0,70261.011901
1581984000,9706.0,10250.0,9576.01,10164.71,70604.12401900001
1582070400,10164.78,10250.0,9350.0,9593.79,55162.58689500001
1582156800,9594.65,9699.0,9400.0,9596.42,60152.342914
1582243200,9597.21,9755.51,9550.21,9677.05,42181.554524
1582329600,9677.05,9709.17,9560.02,9650.86,24636.757622999998
1582416000,9650.85,9990.0,9645.0,9936.4,37702.089843
1582502400,9936.4,9990.0,9473.56,9656.13,55796.59612
1582588800,9655.52,9675.0,9250.0,9315.84,54379.344551999995
1582675200,9316.48,9377.44,8633.63,8785.25,92130.345482
1582761600,8786.0,8971.77,8531.0,8823.21,72483.578762
1582848000,8823.25,8900.0,8445.0,8692.91,71155.208977
1582934400,8690.8,8790.0,8523.55,8523.61,36748.183035
1583020800,8523.61,8750.0,8411.0,8531.88,43892.201779
1583107200,8530.3,8965.75,8498.0,8915.24,60401.317729999995
1583193600,8911.18,8919.65,8651.0,8760.07,55154.997282000004
1583280000,8760.07,8848.29,8660.0,8750.87,38696.482577999996
1583366400,8750.99,9159.42,8746.54,9054.68,58201.866355
1583452800,9054.64,9170.0,8985.5,9131.88,43782.948044
1583539200,9130.89,9188.0,8835.0,8886.66,45422.204525
1583625600,8885.25,8886.76,8000.0,8033.31,77537.315166
1583712000,8034.76,8179.31,7632.01,7929.87,116968.863268
1583798400,7929.87,8149.0,7728.01,7894.56,86783.443875
1583884800,7894.57,7980.0,7590.0,7934.52,79942.41117200001
1583971200,7934.58,7966.17,4410.0,4800.0,261505.60865300003
1584057600,4800.01,5955.0,3782.13,5578.6,402201.673764
1584144000,5576.05,5640.52,5055.13,5172.06,136910.135974
1584230400,5172.48,5940.0,5093.1,5361.3,139916.146534
1584316800,5360.33,5365.42,4442.12,5028.97,227276.92276
1584403200,5028.86,5525.0,4921.45,5312.64,150089.926318
1584489600,5312.64,5436.17,5009.37,5393.04,137127.63489400002
1584576000,5393.26,6400.0,5252.53,6162.37,199020.87343900002
1584662400,6162.05,6900.0,5670.0,6208.36,219298.32951399998
1584748800,6204.57,6456.98,5860.02,6186.98,128913.668363
1584835200,6187.04,6407.87,5734.01,5816.19,119115.990527
1584921600,5816.05,6600.0,5688.0,6467.31,164674.21578499998
1585008000,6465.25,6833.0,6371.33,6744.72,151138.009878
1585094400,6744.69,6957.96,6450.0,6677.43,132155.73498900002
1585180800,6677.42,6780.0,6510.0,6737.36,83026.555211
1585267200,6737.27,6842.59,6261.0,6359.11,82914.968354
1585353600,6359.11,6360.0,6024.0,6236.65,93159.69342899999
1585440000,6236.65,6266.0,5866.56,5881.42,63311.627714
1585526400,5880.5,6599.0,5857.76,6394.38,118889.54999200001
1585612800,6394.45,6523.23,6321.4,6410.44,72337.59525900001
1585699200,6412.14,6679.94,6150.11,6642.92,97500.7524
1585785600,6643.36,7198.0,6551.0,6794.09,149299.906871
1585872000,6793.86,7048.0,6602.1,6734.1,104080.276939
1585958400,6732.97,6990.41,6650.01,6856.99,72990.861139
1586044800,6857.41,6895.54,6677.52,6772.78,49685.356983
1586131200,6772.78,7355.14,6765.0,7329.9,118052.00083199999
1586217600,7329.9,7459.69,7077.0,7197.32,103585.168918
1586304000,7197.32,7420.0,7150.0,7361.28,76059.145838
1586390400,7360.26,7371.92,7108.08,7283.54,61094.872417
1586476800,7283.54,7295.75,6739.98,6858.92,104674.623375
1586563200,6858.92,6944.3,6760.0,6876.83,45470.293206
1586649600,6876.84,7177.0,6780.0,6903.79,73868.666501
1586736000,6903.79,6903.79,6575.0,6837.91,96415.476573
1586822400,6838.04,6978.0,6754.28,6868.7,69068.62328500001
1586908800,6868.57,6933.0,6605.0,6621.24,61571.38499400001
1586995200,6621.25,7190.0,6468.27,7101.94,125009.857539
1587081600,7101.99,7148.12,6972.98,7027.55,54126.509763
1587168000,7026.78,7293.08,7014.4,7248.6,49488.542819
1587254400,7248.6,7266.15,7055.6,7120.74,45664.86393
1587340800,7121.4,7220.0,6751.0,6826.83,90149.49137
1587427200,6828.98,6940.0,6762.0,6841.37,60109.710808
1587513600,6841.36,7156.38,6818.0,7125.14,61486.377334000004
1587600000,7125.12,7738.0,7020.0,7482.39,102773.569561
1587686400,7483.96,7615.96,7388.0,7505.0,60182.119939
1587772800,7505.0,7705.0,7431.07,7538.67,43874.427726
1587859200,7539.03,7700.0,7480.0,7693.1,50522.616209
1587945600,7693.1,7792.02,7606.0,7774.62,65441.339576
1588032000,7773.51,7780.0,7659.12,7738.98,46302.752638
1588118400,7738.58,8952.89,7710.05,8778.57,183546.887514
1588204800,8778.58,9460.0,8401.0,8620.0,206277.214124
1588291200,8620.0,9059.18,8613.56,8826.96,91468.815059
1588377600,8825.67,9010.0,8753.0,8972.05,59002.08755
1588464000,8972.58,9200.0,8712.0,8894.16,90126.065643
1588550400,8894.15,8950.0,8522.0,8871.96,84418.51233099999
1588636800,8871.92,9118.58,8760.0,9021.83,76480.765342
1588723200,9021.36,9395.0,8906.21,9142.92,105925.30242
1588809600,9143.4,10067.0,9021.0,9986.4,147154.611378
1588896000,9986.3,10035.96,9705.0,9800.01,100683.7964
1588982400,9800.02,9914.25,9520.0,9539.4,81950.679567
1589068800,9539.1,9574.83,8117.0,8722.77,183865.182028
1589155200,8722.77,9168.0,8200.0,8561.52,168807.25183199998
1589241600,8562.04,8978.26,8528.78,8810.79,86522.78006599999
1589328000,8810.99,9398.0,8792.99,9309.37,92466.274018
1589414400,9309.35,9939.0,9256.76,9791.98,129565.37747
1589500800,9791.97,9845.62,9150.0,9316.42,115890.76151600001
1589587200,9315.96,9588.0,9220.0,9381.27,59587.627862
1589673600,9380.81,9888.0,9322.1,9680.04,68647.764323
1589760000,9681.11,9950.0,9464.23,9733.93,82006.603583
1589846400,9733.93,9897.21,9474.0,9775.53,78539.760454
1589932800,9775.13,9842.0,9326.0,9511.43,74923.73809
1590019200,9511.43,9578.47,8815.0,9068.65,108928.780969
1590105600,9067.51,9271.0,8933.52,9170.0,58943.131024
1590192000,9170.0,9307.85,9070.0,9179.15,43526.296966
1590278400,9179.01,9298.0,8700.0,8720.34,70379.86645
1590364800,8718.14,8979.66,8642.72,8900.35,62833.910949
1590451200,8900.35,9017.67,8700.0,8841.18,58299.770138
1590537600,8841.0,9225.0,8811.73,9204.07,68910.355514
1590624000,9204.07,9625.47,9110.0,9575.89,74110.787662
1590710400,9575.87,9605.26,9330.0,9427.07,57374.362961
1590796800,9426.6,9740.0,9331.23,9697.72,55665.27254
1590883200,9697.72,9700.0,9381.41,9448.27,48333.786403
1590969600,9448.27,10380.0,9421.67,10200.77,76649.12696000001
1591056000,10202.71,10228.99,9266.0,9518.04,108970.773151
1591142400,9518.02,9690.0,9365.21,9666.24,46252.644939
1591228800,9666.32,9881.63,9450.0,9789.06,57456.10096900001
1591315200,9788.14,9854.75,9581.0,9621.16,47788.05005
1591401600,9621.17,9735.0,9531.05,9666.3,32752.950893
1591488000,9666.85,9802.0,9372.46,9746.99,57952.848385000005
1591574400,9746.99,9800.0,9633.0,9782.01,40664.664125
1591660800,9782.0,9877.0,9570.0,9772.43,46024.001289
1591747200,9772.44,9992.72,9704.18,9885.0,47130.762982
1591833600,9885.22,9964.0,9113.0,9280.4,94418.98473
1591920000,9278.88,9557.12,9232.51,9465.13,50119.066932
1592006400,9464.96,9494.73,9351.0,9473.34,27759.784851
1592092800,9473.34,9480.99,9245.0,9342.1,30055.506608
1592179200,9342.1,9495.0,8910.45,9426.02,86107.924707
1592265600,9426.05,9589.0,9373.09,9525.59,52052.446927
1592352000,9526.97,9565.0,9236.61,9465.14,48046.411152
1592438400,9465.13,9489.0,9280.0,9386.32,37381.953765
1592524800,9386.32,9438.3,9215.79,9310.23,45330.983673
1592611200,9310.23,9395.0,9170.95,9358.95,30329.065383999998
1592697600,9358.95,9422.0,9281.54,9294.69,24316.926234
1592784000,9294.69,9780.0,9277.09,9685.69,57895.46834299999
1592870400,9685.69,9720.0,9577.03,9624.89,41031.02938
1592956800,9624.33,9670.0,9208.0,9296.49,61571.561464
1593043200,9298.33,9340.0,9009.69,9249.49,55831.61915599999
1593129600,9249.49,9298.0,9045.45,9162.21,50292.298277
1593216000,9162.21,9196.24,8833.0,9012.0,46290.930113
1593302400,9012.0,9191.0,8948.06,9116.35,30688.176420999996
1593388800,9116.16,9238.0,9024.67,9192.56,42120.293261
1593475200,9192.93,9205.0,9064.89,9138.55,31463.162801
1593561600,9138.08,9292.0,9080.1,9232.0,38488.528699
1593648000,9231.99,9261.96,8940.0,9086.54,45725.168076
1593734400,9086.54,9125.0,9037.47,9058.26,28943.420176999996
1593820800,9057.79,9190.0,9040.04,9135.46,26441.968484
1593907200,9135.0,9145.24,8893.03,9069.41,34073.653627
1593993600,9069.41,9375.0,9055.92,9344.2,54463.132277
1594080000,9342.47,9379.42,9203.0,9257.39,34587.336678
1594166400,9257.4,9470.0,9231.0,9436.06,56140.517780999995
1594252800,9436.06,9440.79,9160.0,9232.43,48044.450645
1594339200,9232.42,9317.48,9125.0,9288.34,38295.494006
1594425600,9288.34,9299.28,9178.25,9234.03,22561.366
1594512000,9234.02,9345.0,9157.5,9302.75,30872.702286
1594598400,9303.31,9343.82,9200.89,9242.62,42740.069115
1594684800,9242.61,9279.54,9113.0,9255.85,45772.552509
1594771200,9255.85,9276.49,9160.57,9197.6,39053.579665
1594857600,9197.6,9226.15,9047.25,9133.72,43375.571191
1594944000,9133.72,9186.83,9089.81,9154.32,28054.358741000004
1595030400,9154.31,9219.3,9121.1,9170.28,22554.541457
1595116800,9170.3,9232.27,9101.35,9208.99,26052.019417
1595203200,9208.99,9221.52,9131.0,9160.78,35458.764082
1595289600,9160.78,9437.73,9152.8,9390.0,60413.582486
1595376000,9390.0,9544.0,9261.0,9518.16,48815.004107
1595462400,9518.16,9664.0,9440.33,9603.27,51856.2335
1595548800,9603.27,9637.0,9463.44,9537.8,43931.136205
1595635200,9538.1,9732.9,9513.0,9700.42,40679.545416
1595721600,9700.42,10111.0,9650.0,9931.54,65279.26931900001
1595808000,9931.54,11394.86,9917.21,11029.96,150188.933144
1595894400,11029.96,11242.23,10565.0,10906.27,97267.734187
1595980800,10906.27,11342.82,10812.0,11100.53,76838.09423300001
1596067200,11100.52,11170.0,10831.0,11099.61,60794.826455999995
1596153600,11099.79,11444.0,10960.0,11335.46,70063.660974
1596240000,11335.46,11861.0,11220.0,11801.17,85087.485126
1596326400,11801.17,12123.46,10518.5,11071.35,97553.07760399999
1596412800,11071.36,11473.0,10936.0,11219.81,56931.841475
1596499200,11219.68,11414.98,11000.0,11191.97,58629.113709000005
1596585600,11191.99,11780.93,11093.0,11744.91,74970.25685199999
1596672000,11744.91,11900.0,11562.5,11762.46,63529.085020000006
1596758400,11762.47,11909.94,11322.0,11594.23,65755.926022
1596844800,11594.36,11808.27,11512.0,11761.41,41858.16104
1596931200,11761.02,11797.11,11521.97,11681.68,41493.067342
1597017600,11681.69,12067.35,11450.0,11892.92,84952.337887
1597104000,11892.9,11935.0,11125.0,11392.08,90748.28463400001
1597190400,11392.09,11617.52,11150.0,11564.33,64909.613644000005
1597276800,11564.34,11792.96,11270.36,11780.0,70132.491502
1597363200,11779.77,11850.0,11634.03,11760.54,59818.852697
1597449600,11760.55,11980.0,11680.0,11852.4,56237.90505
1597536000,11852.4,11931.72,11686.0,11911.0,41368.236906
1597622400,11910.99,12468.0,11769.78,12281.13,84734.21154
