Date,Open,High,Low,Close,Volume
1559433600,33.3521,33.7647,32.68,33.1527,3125339.52
1559520000,33.1343,33.1753,30.51,30.7564,2851908.73
1559606400,30.7358,31.4673,28.7168,29.2596,2877003.62
1559692800,29.2452,31.1843,28.944000000000003,30.8886,3345894.9
1559779200,30.829,31.9906,29.63,31.0888,2990485.46
1559865600,31.0888,31.9911,30.9001,31.3098,2757731.91
1559952000,31.3478,32.2926,31.1071,31.7333,3230284.59
1560038400,31.7042,31.85,29.7611,30.095,2532504.3
1560124800,30.1174,32.0438,29.7286,32.0271,3550536.78
1560211200,32.0261,32.0821,30.9312,31.8889,2717716.57
1560297600,31.8889,34.98,31.8008,34.8888,3946303.19
1560384000,34.8888,36.3689,34.12,35.251,3534896.06
1560470400,35.2577,35.3,29.8146,32.3803,4820144.32
1560556800,32.3887,33.942,31.6865,32.6743,3391510.23
1560643200,32.6885,33.2943,31.7316,32.1888,2831357.27
1560729600,32.1956,34.45,32.1862,33.8286,3325355.03
1560816000,33.8542,35.0749,33.7386,34.4333,3404180.0
1560902400,34.4261,35.6,34.3939,35.1888,3662780.35
1560988800,35.1764,36.9146,34.3979,36.8381,4152117.65
1561075200,36.81,38.85,36.3364,38.6766,3534250.01
1561161600,38.6981,39.5941,37.1,38.0001,3314950.67
1561248000,38.0001,38.532,37.26,37.2836,2790608.54
1561334400,37.2665,37.821,36.0001,37.43,2631717.19
1561420800,37.43,37.551,35.71,36.0941,2000917.7
1561507200,36.0941,38.0,34.5,36.1189,2857418.8
1561593600,36.1185,36.35,33.1584,34.3999,2607428.95
1561680000,34.342,35.2809,33.82,34.6289,2104975.25
1561766400,34.5951,35.8,33.2447,35.5,2591596.98
1561852800,35.5111,35.5111,32.02,32.114000000000004,2022992.01
1561939200,32.1141,34.05,31.3682,33.2777,1835906.62
1562025600,33.2722,34.0,30.56,31.9777,2017364.12
1562112000,31.953000000000003,33.05,31.623,32.522,1929917.65
1562198400,32.5219,34.3839,32.1503,33.0888,2194259.8
1562284800,33.0399,33.6497,32.4,32.5566,1501826.74
1562371200,32.5507,33.1815,32.5,32.5888,1122287.44
1562457600,32.5471,33.3997,32.4,32.9344,1219900.05
1562544000,32.9326,34.2918,32.75,33.3888,1493676.78
1562630400,33.3888,33.9,32.2195,32.4811,1226644.52
1562716800,32.4814,32.89,30.51,31.221999999999998,1583726.64
1562803200,31.221999999999998,31.89,28.2666,29.4181,1746010.06
1562889600,29.4213,32.6219,29.0,31.8888,2944729.48
1562976000,31.8727,32.4894,30.2075,31.4888,1744138.78
1563062400,31.4701,31.5259,28.3111,28.5447,2117967.02
1563148800,28.5447,28.7498,26.319000000000003,28.647,2958931.55
1563235200,28.647,29.58,24.8626,25.0601,3723845.18
1563321600,25.0552,28.2898,24.1709,27.6287,5620644.87
1563408000,27.6259,29.5,26.8,28.9555,6272574.38
1563494400,28.9505,29.96,28.3158,29.0096,3934648.14
1563580800,29.0015,31.46,28.9,31.0932,2871032.06
1563667200,31.1222,31.5281,29.2801,30.4388,2167635.68
1563753600,30.4389,32.6,29.6203,30.885,3469751.44
1563840000,30.9226,30.94,28.9471,29.4929,2639256.42
1563926400,29.4381,29.5057,27.7426,28.8261,2337675.12
1564012800,28.8275,29.6596,28.4444,28.9227,2187610.96
1564099200,28.9227,29.05,28.1641,28.9,1929538.17
1564185600,28.9,29.4502,27.2061,27.7498,1490587.94
1564272000,27.7384,27.8459,26.42,27.7555,1330561.28
1564358400,27.7556,28.0419,26.8202,26.9525,1145223.44
1564444800,26.9539,27.1198,26.201999999999998,26.9867,1143523.29
1564531200,26.9879,27.83,26.78,27.75,1934429.49
1564617600,27.7348,28.7664,27.45,28.7088,2252484.64
1564704000,28.71,28.7186,27.5643,28.14,1503260.49
1564790400,28.14,28.3409,27.5,27.7333,1209344.97
1564876800,27.7333,27.7719,27.0852,27.3834,968862.84
1564963200,27.3834,28.3,27.3011,28.0114,1170561.81
1565049600,28.0127,28.3125,27.3333,27.6523,1420475.2
1565136000,27.6539,29.98,27.333000000000002,29.6694,2406222.92
1565222400,29.669,31.8791,29.1914,31.1074,3071362.08
1565308800,31.1426,31.5,29.6666,29.8188,1469206.79
1565395200,29.7969,30.02,29.0333,29.6661,1310985.06
